	padj	log2FoldChange
ENST00000462674.1_BOD1-203	1.7859348482057e-07	5.14689730267696
ENST00000373719.8_OGT-202	0.00035859587862953	3.23892491806938
ENST00000276500.4_RGS20-201	0.00125462263599123	1.78781568503031
ENST00000449291.7_NAPRT-204	1.47679680987463e-06	4.63873025102425
ENST00000372040.9_GBGT1-203	0.00201283560672652	3.46438327945599
ENST00000481476.1_PTGES-202	0.000788580126686882	2.07414936333369
ENST00000323301.8_LRSAM1-202	0.00294962785019915	2.84818608189171
ENST00000525895.5_CSTPP1-207	5.45242106840168e-07	4.70865264625406
ENST00000528041.5_ARFGAP2-215	0.00135379312345709	3.07249269189683
ENST00000528439.5_RPS3-210	2.32109876482715e-05	1.66984711844851
ENST00000694934.1_HYOU1-227	0.000889086173260564	2.89890045066644
ENST00000394547.7_TRPT1-203	2.40116550893436e-06	3.47704040006291
ENST00000545373.1_ABCB9-217	0.00021636973401673	3.48329162748932
ENST00000376032.9_TEX30-206	0.00298518034618341	2.85790438570883
ENST00000392594.7_THYN1-203	1.62982133940975e-05	1.68639849123341
ENST00000551804.5_PFKM-225	1.07576049683221e-11	4.96098075770076
ENST00000602300.5_HNRNPDL-206	4.96308489538728e-13	1.85660720646004
ENST00000283006.7_CENPH-201	0.000936294074680088	2.21443376893164
ENST00000674984.1_CAST-247	2.22448186448804e-05	3.8788711119757
ENST00000284073.7_MSI2-201	4.50073489111489e-05	2.00323098115265
ENST00000284290.8_TBRG1-201	1.63668646476314e-07	4.79780034904339
ENST00000398015.8_EPHB1-201	0.00112020735917441	2.51786990999173
ENST00000357443.2_MOV10-201	0.000589264464986234	3.32426044514943
ENST00000622845.5_RMND1-204	0.00273549226406267	3.18457909771833
ENST00000286627.10_KCNMA1-201	8.53682153706643e-08	2.6287457087985
ENST00000639716.1_KCNMA1-269	2.64843523671992e-05	3.42048530353842
ENST00000328273.11_PHKG2-201	0.000279009168556517	1.71671056337317
ENST00000287600.9_PDE6D-201	8.87274889315995e-14	2.65394325287472
ENST00000355716.5_TNFRSF14-201	7.5908584839642e-06	1.79301760706458
ENST00000379624.6_BABAM2-204	0.00046802297495515	1.65265577463863
ENST00000369146.8_SV2A-202	0.00126465156852775	1.70550919328473
ENST00000348579.6_ZDHHC1-201	0.00305843815424759	2.73548771713022
ENST00000529920.5_RPL8-209	0.000170970680482766	2.82755596699466
ENST00000293350.9_ALDH16A1-201	0.000570223542454801	1.95581098611748
ENST00000594350.1_JOSD2-201	2.92958983720974e-08	5.02596137655339
ENST00000325962.9_MEIOB-201	0.00116182419201726	3.14793075354781
ENST00000561487.1_AMDHD2-204	7.12286179201053e-05	4.44304292654244
ENST00000648227.1_AMDHD2-219	0.00402910366890596	1.71556534498624
ENST00000526334.5_ZFPL1-205	0.00185464486703779	2.71690319674466
ENST00000294360.5_CZIB-201	1.28011352091219e-09	1.93412449796504
ENST00000433674.6_CAPN2-202	0.00119133911822382	1.60546346649767
ENST00000444760.5_ELP6-207	0.0010375250868594	1.83686414444938
ENST00000429568.1_POLR2H-202	9.8006713015632e-08	1.72879524364967
ENST00000296238.4_CAMK2N2-201	1.80858587306516e-06	1.66020734953671
ENST00000487036.1_TASOR-208	0.00460998688386847	2.58315135629428
ENST00000447436.5_APEH-205	0.000339380126912591	3.11096446939047
ENST00000296839.5_FOXQ1-201	2.86153346416003e-23	2.3694214371589
