	padj	log2FoldChange
ENST00000262352.8_SLC1A1-201	1.40977490532058e-05	-2.55380277716075
ENST00000625457.1_DNM1-210	0.00056462452938555	-2.87586925838693
ENST00000378357.9_CA9-201	0.00229487931952516	-2.51489749679934
ENST00000496906.1_RGP1-202	2.36245750547262e-06	-3.5609056310199
ENST00000472668.1_NPDC1-203	0.00101826052254058	-1.77373387661547
ENST00000343431.6_ZFAND5-202	0.00034653498553953	-1.72799957808459
ENST00000224784.10_ACTA2-201	2.79263843642286e-20	-2.50823552697459
ENST00000415557.1_ACTA2-202	5.30848498748541e-12	-2.85672145566848
ENST00000368759.5_BCCIP-203	1.86485559939705e-06	-1.72099141507924
ENST00000576910.7_GOSR2-210	0.00191948204172689	-3.14963352557114
ENST00000642017.2_PNPO-217	0.000189626602354108	-2.32206502365945
ENST00000261499.11_B9D1-201	1.93504708981585e-07	-2.56161086674355
ENST00000578491.2_DDX5-208	7.92666226917364e-10	-2.25732992420083
ENST00000467843.6_WSB1-204	0.000161403334498421	-2.37373548043428
ENST00000512093.5_SLAIN2-205	0.0033422008906266	-2.26392590292208
ENST00000474374.5_ELP4-204	0.000158920292923634	-2.60938398902358
ENST00000263578.10_FOXRED1-201	4.3414682371727e-10	-4.2709693526024
ENST00000533772.5_CHORDC1-211	0.00314770994982059	-2.09218105169928
ENST00000265981.7_RNF141-201	8.22161304276433e-07	-1.60817994515663
ENST00000263468.13_CEP126-201	0.000699466014703686	-2.18418331441651
ENST00000527346.5_ACCS-204	0.00027238989564561	-1.82511159520238
ENST00000534775.1_PTPMT1-205	0.000266802000198426	-1.68226022617687
ENST00000530730.1_CHKA-205	0.00359430698605056	-2.54340649190981
ENST00000695331.1_CAPRIN2-235	6.4483889010171e-05	-3.86746633076446
ENST00000538753.5_COPS7A-209	0.00169756599811307	-3.15276507967571
ENST00000476436.1_ACOT13-202	1.8680912807945e-05	-1.81019138682181
ENST00000488034.6_CUTA-210	1.75914748082134e-11	-6.19022439401166
ENST00000453779.6_QKI-207	0.00267213559602215	-2.88220146619311
ENST00000230419.9_PTK7-202	0.00124821262947477	-2.11043613482792
ENST00000371755.9_SLC29A1-206	1.16153268821867e-05	-2.87343080442244
ENST00000424408.6_LAMA4-207	0.000359404817551508	-2.66880608080234
ENST00000651529.1_LAMA4-223	7.36587037585128e-09	-2.64814776487684
ENST00000651860.1_LAMA4-224	6.99026802443765e-07	-2.63786850002357
ENST00000511896.5_APBB3-219	0.00145813647444142	-3.13466286695247
ENST00000395965.8_FAM172A-201	1.98722624446091e-05	-1.86128684468492
ENST00000231887.8_EHHADH-201	6.48884150733438e-06	-3.15165753823405
ENST00000357388.8_SMC4-202	0.00147036020993443	-1.69131606915083
ENST00000232125.9_FAM162A-201	4.83738727856158e-08	-1.61579514397562
ENST00000251654.9_PCCB-201	9.96962871084174e-08	-2.13589958683325
ENST00000475873.2_USP4-209	0.00346818564769386	-2.50090579715459
ENST00000417652.6_NCL-203	7.2360635459302e-10	-5.65769852521893
ENST00000593052.5_RPS15-212	4.78226509487792e-05	-3.61201743528279
ENST00000485749.1_RTN4-212	0.00440599880367994	-1.81964222706214
ENST00000450366.7_LANCL1-207	1.57863558216727e-06	-1.58220906782903
ENST00000403716.5_PLEKHB2-202	0.00200242815047593	-3.07136419279941
ENST00000403076.5_SDC1-203	0.000348622814980986	-3.16006478451823
ENST00000281828.8_FARSB-201	6.87826805542381e-05	-1.67935539933712
ENST00000478505.6_MECR-212	0.00367300811437539	-2.90125178193937
ENST00000466213.5_SFPQ-203	0.00290954403374293	-1.64102154186918
ENST00000468598.5_SFPQ-205	0.000168669009122783	-1.60112888319768
ENST00000367498.8_IVNS1ABP-202	6.64682832471978e-08	-4.95948683241968
ENST00000367451.8_UCHL5-204	0.00469805737094263	-2.1419317064732
ENST00000485021.1_BCAS2-202	0.000887925371734556	-1.81241813798201
ENST00000340866.10_CRYZ-201	1.67882527898582e-07	-3.58207750556483
ENST00000366577.10_MTR-202	0.000122154014882796	-2.17059155320441
ENST00000420607.6_ACADM-203	9.8162098929856e-08	-2.69987180044814
ENST00000342203.8_SSX2IP-201	0.000598693761017457	-1.64341324853957
ENST00000360066.6_CDK18-201	0.00420992060645319	-2.46625044646669
ENST00000367042.6_CD46-208	6.08232923032908e-05	-1.77193343551301
ENST00000374291.5_STMN1-202	2.88941967458359e-13	-1.64379737699399
ENST00000689424.1_KMT2A-230	3.30740145626797e-05	-3.9791275235111
ENST00000281405.9_WDR35-201	0.00151485588033095	-1.60057055242377
ENST00000412723.6_PIGZ-202	0.00129548900110376	-2.29956068984318
ENST00000337738.6_PTPA-201	0.00139263339020888	-2.77946853278334
ENST00000425237.5_NEK6-208	0.00151906086932618	-1.5998257475704
ENST00000398805.8_HSDL2-202	2.92113511248898e-07	-1.69015983954971
ENST00000373503.7_MAPKAP1-205	9.25095555957001e-06	-3.14375769220273
ENST00000262457.7_INVS-202	8.91780780091078e-06	-1.67044410171659
ENST00000553458.6_ALDH6A1-202	0.000485156888192244	-2.17568136709148
ENST00000348459.10_HELLS-201	0.00289027156800437	-2.26341686672059
ENST00000263461.11_WDR11-201	8.18589781966839e-06	-1.67568730604156
ENST00000546204.1_TCP1-218	0.00381223479931355	-2.15676419162722
ENST00000379826.5_SMAD9-202	5.52217285906965e-05	-2.92263472299749
ENST00000541569.5_WASHC3-210	1.59947888433555e-07	-1.82576702987012
ENST00000358358.9_ECHDC2-201	0.000320420162465945	-3.10402949816229
ENST00000460612.5_ECHDC2-204	1.33876514579022e-05	-1.92939784523943
ENST00000488268.5_ECHDC2-216	7.61265458339319e-06	-3.12097613760809
ENST00000533151.5_PEX16-211	0.00081079395717384	-2.35611782847353
ENST00000369314.2_POLR3GL-202	0.00400264118217176	-1.7416745713487
ENST00000369976.6_CLCC1-207	2.98919162362958e-08	-3.58290320644817
ENST00000433667.5_ZMIZ2-205	1.31981973107601e-06	-4.85178980886893
ENST00000618183.5_HNRNPA2B1-209	5.82841977213666e-13	-1.95200822305419
ENST00000678962.1_HNRNPA2B1-241	0.00282431206995889	-2.50915849417942
ENST00000409467.6_NT5C3A-201	0.00194029643503426	-2.86435488845666
ENST00000361901.6_CALD1-202	3.45569369557172e-11	-1.96114264739345
ENST00000307116.6_P4HA1-202	7.28642336235307e-07	-1.9633863859134
ENST00000373008.7_P4HA1-203	4.49488144595033e-06	-1.89409839310833
ENST00000679008.1_ZC3H13-206	0.00177117454714015	-2.21633088324538
ENST00000243040.10_PFDN5-201	0.000388111933078752	-3.1015744624175
ENST00000243213.2_IL13RA2-201	0.00417071926718876	-1.63235871479846
ENST00000243501.10_PLA2G12A-201	1.12440826117626e-06	-2.03740368172556
ENST00000309931.3_DAW1-201	6.82853135828547e-05	-1.8157082105177
ENST00000357430.8_ACSL3-201	0.00321731150873747	-2.6132645583947
ENST00000456147.1_OBSL1-205	3.17541722143146e-07	-4.65229988517655
ENST00000244043.5_PTGIS-201	1.02984823358372e-25	-2.42383413950464
ENST00000244217.6_MCEE-201	0.000360908586680356	-2.47101315296218
ENST00000645375.1_MEA1-205	3.68207881291207e-07	-5.0449776100606
ENST00000478958.5_LRRFIP1-211	0.00398967628451793	-2.46365341579012
ENST00000637247.1_FBXL9P-209	0.00297471994517867	-2.6279017759012
ENST00000245564.8_MSTO1-201	6.63063134864357e-06	-3.35719429479435
ENST00000324913.10_CHCHD5-201	2.62410429511428e-08	-1.83953605207403
ENST00000418251.6_PSD4-204	0.00310295196128284	-2.66749205701652
ENST00000596657.1_ALKBH7-202	0.00107447029182706	-2.68570530486484
ENST00000245925.8_EML2-201	1.84987114197002e-05	-1.71570553407568
ENST00000379019.7_GPCPD1-201	0.000707291470539195	-2.83527086882402
ENST00000376105.4_ID1-201	3.95171156838743e-05	-1.78842606970502
ENST00000376112.4_ID1-202	5.08768069573504e-09	-2.09632859162623
ENST00000351035.8_ST3GAL3-206	0.000293068828885232	-3.34822859928498
ENST00000555856.1_KLC1-220	0.000107526490416224	-3.6093419992573
ENST00000595240.5_IRF3-210	1.26773847449143e-05	-3.02898402649574
ENST00000380839.9_ASL-203	2.04205120342834e-05	-3.8828441287175
ENST00000395332.8_ASL-205	0.00223864200194691	-2.62063478426771
ENST00000673518.1_ASL-217	1.53102921037759e-07	-2.43407943092965
ENST00000372556.3_PPCS-201	2.12023361873806e-05	-3.06021574877768
ENST00000585442.5_PIN1-203	0.0015141997500229	-2.79190440081091
