	padj	log2FoldChange
ENST00000676262.1_DANCR-213	0.000605820102327008	1.75064568379895
ENST00000593393.1_ZNF584-DT-202	5.55224901265672e-05	1.64622274456912
ENST00000675770.1_ZNF295-AS1-208	0.00493620010236783	3.11474222129283
ENST00000453923.1_DDX39BP2-208	6.32577035061521e-08	2.52478868771355
ENST00000416860.3_TNFRSF14-AS1-201	0.00257744149471128	2.30527188465569
ENST00000453677.1_KMT2E-AS1-201	0.00297916335702242	3.01868028986701
ENST00000516330.1_ENST00000516330	0.0039120165445835	2.58069671243391
ENST00000518301.1_LINC02159-201	0.000151739229890211	2.07572327374724
ENST00000650049.2_ALG11-208	8.14480475285332e-05	3.81135386769887
ENST00000520962.1_ENST00000520962	0.00403780819383353	1.89107592595093
ENST00000529369.2_ENST00000529369	5.82022350442419e-05	2.0357996433341
ENST00000671128.1_CCDC90B-AS1-203	0.000163651623369288	2.48545377106885
ENST00000689664.1_SNHG1-267	4.35771280817884e-05	3.68252426471966
ENST00000556503.5_AJUBA-DT-202	0.000710471180797522	3.37185660659343
ENST00000563210.1_BOP1-201	0.00372308148013361	1.6882461302219
ENST00000569160.1_BOP1-203	0.000131689993985075	2.14789139204237
ENST00000565667.2_ENST00000565667	9.08508170982575e-05	2.00941272192746
ENST00000663652.1_IGFL2-AS1-208	0.0014081563814711	3.74486051754033
ENST00000666136.1_IGFL2-AS1-210	6.57707754137629e-06	4.60937677849804
ENST00000600642.1_ENST00000600642	0.000268604830415236	3.44998566108518
ENST00000606771.2_NUP153-AS1-201	1.27361244748495e-05	2.25864274482224
ENST00000607953.2_ENST00000607953	0.000174094364830472	2.49198367852892
ENST00000612598.3_PCCA-DT-201	0.000285975406740725	1.77285424675102
ENST00000618966.1_ENST00000618966	7.53184140828151e-08	2.42250918618397
ENST00000619858.1_CISD3-206	4.0855493442947e-08	1.76784804678208
ENST00000624722.1_ENST00000624722	0.00448451715047374	1.98312008854295
ENST00000629370.1_LINC01173-201	2.28658179281275e-12	1.84372810891075
ENST00000669440.2_ENST00000669440	1.71809514834554e-07	2.01701264655502
ENST00000635852.1_LINC02009-201	1.21463455408783e-07	2.33153806262699
ENST00000519520.7_DERPC-202	5.04523115797156e-14	6.09403980593277
ENST00000530490.3_ENST00000530490	1.36497957038044e-06	1.81634893004657
ENST00000685880.1_ENST00000685880	0.00027008299343568	3.6178167015115
ENST00000690979.2_FAM86DP-223	0.00259072770234811	2.14172069492589
